149469	C1orf84	23334	SZT2	1.10544972486	0.389442563625
401612	MCART6	401612	SLC25A53	-1.10524753727	0.389442563625
2312	FLG	2312	FLG	1.10498803931	0.389442563625
3902	LAG3	3902	LAG3	-1.10479427805	0.389442563625
170960	ZNF721	170960	ZNF721	-1.10454775861	0.389442563625
10147	SFRS14	10147	SUGP2	-1.10450585263	0.389442563625
90861	HN1L	90861	HN1L	1.10449653282	0.389442563625
11264	PXMP4	11264	PXMP4	-1.10448370244	0.389442563625
55757	UGGT2	55757	UGGT2	1.1044754714	0.389442563625
84365	MKI67IP	84365	NIFK	1.10423830582	0.389525574535
7027	TFDP1	7027	TFDP1	1.10403707076	0.389525574535
57116	ZNF695	57116	ZNF695	1.10400267261	0.389525574535
123263	MTFMT	123263	MTFMT	-1.10373239696	0.389530353139
81031	SLC2A10	81031	SLC2A10	1.1035325235	0.389530353139
8030	CCDC6	8030	CCDC6	1.10351212818	0.389530353139
441455	LOC441455	441455	LOC441455	1.10336337912	0.389530353139
10211	FLOT1	10211	FLOT1	1.10324929147	0.389530353139
3014	H2AFX	3014	H2AFX	1.10319373573	0.389530353139
84798	C19orf48	84798	C19orf48	1.10311141668	0.389530353139
728239	MAGED4	728239	MAGED4	1.10282612514	0.38967288094
1325	CORT	1325	CORT	-1.10219648626	0.389974732351
57613	KIAA1467	57613	FAM234B	1.10217506012	0.389974732351
90589	ZNF625	90589	ZNF625	-1.10199331631	0.389974732351
8000	PSCA	8000	PSCA	1.10198455142	0.389974732351
55246	CCDC25	55246	CCDC25	-1.10184035939	0.389990861638
140691	TRIM69	140691	TRIM69	-1.10154741386	0.390140631689
3569	IL6	3569	IL6	1.10100664951	0.3904493851
3627	CXCL10	3627	CXCL10	-1.10095157667	0.3904493851
4908	NTF3	4908	NTF3	-1.10049335832	0.390686463497
51454	GULP1	51454	GULP1	1.10032347443	0.390686463497
255631	COL24A1	255631	COL24A1	1.10030981521	0.390686463497
6787	NEK4	6787	NEK4	-1.09944067117	0.391355583525
5794	PTPRH	5794	PTPRH	1.09889869699	0.391642356598
8894	EIF2S2	8894	EIF2S2	1.09887071244	0.391642356598
51690	LSM7	51690	LSM7	-1.09855725112	0.391710146305
127829	ARL8A	127829	ARL8A	1.09854385458	0.391710146305
55632	G2E3	55632	G2E3	1.09819225213	0.391804153729
7442	TRPV1	7442	TRPV1	-1.09818809356	0.391804153729
730092	RRN3P1	730092	RRN3P1	-1.09682181758	0.392924938055
387787	LIPT2	387787	LIPT2	-1.09649225742	0.39306444866
353189	SLCO4C1	353189	SLCO4C1	-1.09641631798	0.39306444866
93587	RG9MTD2	93587	TRMT10A	-1.09619939852	0.393147098837
23609	MKRN2	23609	MKRN2	-1.09578891988	0.393405095535
155400	NSUN5P1	155400	NSUN5P1	-1.09549017656	0.393562025748
3972	LHB	3972	LHB	1.09514852994	0.393757948283
776	CACNA1D	776	CACNA1D	-1.09491956691	0.3938517978
10265	IRX5	10265	IRX5	1.09432832663	0.393870080287
55259	CASC1	55259	CASC1	-1.09421699181	0.393870080287
10522	DEAF1	10522	DEAF1	-1.09417889301	0.393870080287
6646	SOAT1	6646	SOAT1	1.09407420367	0.393870080287
51411	BIN2	51411	BIN2	-1.09398832205	0.393870080287
28990	ASTE1	28990	ASTE1	-1.09397042457	0.393870080287
4034	LRCH4	4034	LRCH4	1.09394325993	0.393870080287
79825	CCDC48	79825	EFCC1	-1.0938969963	0.393870080287
143888	KDELC2	143888	KDELC2	1.09355365969	0.39406801776
80279	CDK5RAP3	80279	CDK5RAP3	-1.09288941172	0.394557528437
1470	CST2	1470	CST2	1.09246889066	0.394826040629
64848	YTHDC2	64848	YTHDC2	-1.09187309673	0.395151091989
55723	ASF1B	55723	ASF1B	1.0918614673	0.395151091989
29063	ZCCHC4	29063	ZCCHC4	-1.09168871108	0.39519458373
23246	BOP1	23246	BOP1	1.09125927342	0.395424632035
83857	TMTC1	83857	TMTC1	1.09118616584	0.395424632035
55690	PACS1	55690	PACS1	1.09030514988	0.395925909192
22884	WDR37	22884	WDR37	-1.09021634421	0.395925909192
51341	ZBTB7A	51341	ZBTB7A	-1.0901448466	0.395925909192
3053	SERPIND1	3053	SERPIND1	-1.09013677319	0.395925909192
59350	RXFP1	59350	RXFP1	-1.08985829426	0.396037284558
3236	HOXD10	3236	HOXD10	1.08967212414	0.396037284558
7345	UCHL1	7345	UCHL1	1.08946635748	0.396037284558
9213	XPR1	9213	XPR1	1.08936009116	0.396037284558
3303	HSPA1A	3303	HSPA1A	1.08934417963	0.396037284558
7727	ZNF174	7727	ZNF174	-1.08926691231	0.396037284558
1235	CCR6	1235	CCR6	-1.08850855882	0.396615729844
594842	HAS2AS	594842	HAS2-AS1	1.08805745865	0.396914145672
7126	TNFAIP1	7126	TNFAIP1	1.08713320623	0.39761254458
5833	PCYT2	5833	PCYT2	-1.0870451498	0.39761254458
50651	SLC45A1	50651	SLC45A1	1.08679692384	0.3976773743
4257	MGST1	4257	MGST1	1.08672567935	0.3976773743
10549	PRDX4	10549	PRDX4	1.08641635858	0.397775089881
440738	MAP1LC3C	440738	MAP1LC3C	1.0862523909	0.397775089881
10900	RUNDC3A	10900	RUNDC3A	1.08624624781	0.397775089881
79058	ASPSCR1	79058	ASPSCR1	-1.08585980194	0.398015381188
79661	NEIL1	79661	NEIL1	-1.08534451236	0.398374019728
79711	IPO4	79711	IPO4	1.08515098651	0.398421636027
2746	GLUD1	2746	GLUD1	-1.08504443743	0.398421636027
23306	TMEM194A	23306	NEMP1	1.08484239138	0.398493213461
163	AP2B1	163	AP2B1	1.08412053327	0.399002962694
441151	TMEM151B	441151	TMEM151B	-1.08403924473	0.399002962694
92312	MEX3A	92312	MEX3A	1.08386753931	0.399007078907
10040	TOM1L1	10040	TOM1L1	-1.0837869502	0.399007078907
7336	UBE2V2	7336	UBE2V2	1.08346137464	0.399137536282
285489	DOK7	285489	DOK7	-1.0833973057	0.399137536282
149951	COMMD7	149951	COMMD7	1.08301017246	0.399379640749
124975	GGT6	124975	GGT6	-1.08268955383	0.39946086014
114609	TIRAP	114609	TIRAP	-1.08267440038	0.39946086014
9146	HGS	9146	HGS	1.08238769518	0.39957005069
3818	KLKB1	3818	KLKB1	-1.08220684856	0.39957005069
8460	TPST1	8460	TPST1	1.08218477677	0.39957005069
5584	PRKCI	5584	PRKCI	1.08175158252	0.399855018187
5979	RET	5979	RET	1.08158766001	0.399892202823
148523	C1orf51	148523	CIART	-1.08144888438	0.399906266886
10979	FERMT2	10979	FERMT2	1.08101514445	0.399977821529
2121	EVC	2121	EVC	1.08099972225	0.399977821529
5331	PLCB3	5331	PLCB3	1.08092221019	0.399977821529
51253	MRPL37	51253	MRPL37	1.0808775269	0.399977821529
29088	MRPL15	29088	MRPL15	1.08072105496	0.40000834903
253959	RALGAPA1	253959	RALGAPA1	-1.08049600398	0.400035771586
10475	TRIM38	10475	TRIM38	-1.0803287315	0.400035771586
26504	CNNM4	26504	CNNM4	1.08024126765	0.400035771586
2822	GPLD1	2822	GPLD1	-1.08019832661	0.400035771586
5716	PSMD10	5716	PSMD10	1.07989613032	0.400153217423
90768	MGC45800	90768	LOC90768	1.07982457303	0.400153217423
10025	MED16	10025	MED16	-1.07940305866	0.400428283664
7009	TMBIM6	7009	TMBIM6	1.07922734785	0.400476843684
10001	MED6	10001	MED6	1.07891909015	0.400647700948
2232	FDXR	2232	FDXR	-1.07838437239	0.401027722065
64856	VWA1	64856	VWA1	1.07816667755	0.401115225936
11270	NRM	11270	NRM	1.07800314791	0.401117332228
400954	EML6	400954	EML6	-1.07791861634	0.401117332228
283232	TMEM80	283232	TMEM80	-1.07776597826	0.401144856534
10413	YAP1	10413	YAP1	1.07746170611	0.401248434515
64395	GMCL1	64395	GMCL1	-1.07740828309	0.401248434515
8884	SLC5A6	8884	SLC5A6	1.07651331262	0.401936905826
1263	PLK3	1263	PLK3	1.07624035391	0.401936905826
283229	EFCAB4A	283229	CRACR2B	-1.07604956386	0.401936905826
148898	C1orf213	148898	ZNF436-AS1	-1.07590128445	0.401936905826
27250	PDCD4	27250	PDCD4	-1.07579990704	0.401936905826
439	ASNA1	439	ASNA1	-1.07573906047	0.401936905826
140459	ASB6	140459	ASB6	1.07569768648	0.401936905826
10020	GNE	10020	GNE	-1.07568284648	0.401936905826
3587	IL10RA	3587	IL10RA	-1.07544377848	0.402044842902
8525	DGKZ	8525	DGKZ	-1.07474504534	0.402451273389
2162	F13A1	2162	F13A1	1.07470903902	0.402451273389
414236	C10orf55	414236	C10orf55	1.07452524949	0.402451273389
8973	CHRNA6	8973	CHRNA6	-1.07451548449	0.402451273389
10155	TRIM28	10155	TRIM28	1.07412622302	0.402698750933
7772	ZNF229	7772	ZNF229	1.07365131999	0.402949894006
403341	ZBTB34	403341	ZBTB34	1.07349531603	0.402949894006
7552	ZNF711	7552	ZNF711	-1.07348352361	0.402949894006
9454	HOMER3	9454	HOMER3	1.07317729465	0.402949894006
30827	CXXC1	30827	CXXC1	-1.07314775563	0.402949894006
9796	PHYHIP	9796	PHYHIP	1.07300893819	0.402949894006
1307	COL16A1	1307	COL16A1	1.07300042879	0.402949894006
728294	D2HGDH	728294	D2HGDH	-1.07281133109	0.403008744962
2006	ELN	2006	ELN	1.07269301891	0.403008744962
100190938	LOC100190938	100190938	RAMP2-AS1	-1.07229805387	0.403223280582
65985	AACS	65985	AACS	1.072169276	0.403223280582
81875	ISG20L2	81875	ISG20L2	1.07209616862	0.403223280582
6844	VAMP2	6844	VAMP2	-1.07167363122	0.403502562637
54658	UGT1A1	54658	UGT1A1	-1.07140891734	0.403536605728
5368	PNOC	5368	PNOC	-1.07139341664	0.403536605728
5090	PBX3	5090	PBX3	1.07125532281	0.403551804996
84309	NUDT16L1	84309	NUDT16L1	-1.07056241538	0.404082925113
115557	GEFT	115557	ARHGEF25	1.07024081057	0.404191322848
1495	CTNNA1	1495	CTNNA1	1.0702026266	0.404191322848
23235	SIK2	23235	SIK2	-1.07006353477	0.404204905381
50808	AK3	50808	AK3	-1.06994486671	0.404204905381
55830	GLT8D1	55830	GLT8D1	-1.06944495115	0.404557226571
1796	DOK1	1796	DOK1	-1.06920353796	0.404668946314
23092	ARHGAP26	23092	ARHGAP26	-1.06900418892	0.404741524925
10974	C10orf116	10974	ADIRF	-1.06844014176	0.405147091482
8483	CILP	8483	CILP	1.06818623859	0.405147091482
85415	RHPN2	85415	RHPN2	1.06809485792	0.405147091482
10297	APC2	10297	APC2	1.06808371053	0.405147091482
115209	OMA1	115209	OMA1	-1.06789498504	0.405210001895
85440	DOCK7	85440	DOCK7	1.06761993318	0.405314518705
57732	ZFYVE28	57732	ZFYVE28	-1.06754049369	0.405314518705
5169	ENPP3	5169	ENPP3	-1.06737866783	0.40535244212
94081	SFXN1	94081	SFXN1	1.06721847058	0.405388880421
5218	CDK14	5218	CDK14	1.06674950888	0.405559016918
2026	ENO2	2026	ENO2	1.06657554538	0.405559016918
94274	PPP1R14A	94274	PPP1R14A	1.06656279492	0.405559016918
3190	HNRNPK	3190	HNRNPK	1.06655194269	0.405559016918
9704	DHX34	9704	DHX34	1.06607607674	0.4058905474
654342	LOC654342	654342	LOC654342	1.06572913696	0.406101805725
145957	NRG4	145957	NRG4	1.0654417322	0.406257510119
80312	TET1	80312	TET1	1.06476910912	0.4067739534
29896	TRA2A	29896	TRA2A	-1.06455121108	0.406856056389
10336	PCGF3	10336	PCGF3	-1.06443978273	0.406856056389
5111	PCNA	5111	PCNA	1.06351912284	0.407352743827
3239	HOXD13	3239	HOXD13	1.06347915842	0.407352743827
84271	POLDIP3	84271	POLDIP3	-1.06346162095	0.407352743827
389541	C7orf59	389541	LAMTOR4	-1.06332190035	0.407352743827
342977	NANOS3	342977	NANOS3	-1.06330631594	0.407352743827
6920	TCEA3	6920	TCEA3	-1.06316444955	0.407372672109
51616	TAF9B	51616	TAF9B	-1.06288345298	0.407523165609
7444	VRK2	7444	VRK2	1.06193799498	0.408297955787
338094	FAM151A	338094	FAM151A	-1.06179562187	0.408318501135
3909	LAMA3	3909	LAMA3	1.06150349921	0.40837738599
9682	KDM4A	9682	KDM4A	-1.06149205538	0.40837738599
10737	RFPL3S	10737	RFPL3S	-1.06132377535	0.408422392452
55922	NKRF	55922	NKRF	1.06111268942	0.408507697529
85007	AGXT2L2	85007	PHYKPL	-1.06094844372	0.408548985951
284273	ZADH2	284273	ZADH2	-1.06078297889	0.408591456896
90594	ZNF439	90594	ZNF439	-1.0606476392	0.408605619415
645027	EVPLL	645027	EVPLL	-1.06047749785	0.408652559322
147841	SPC24	147841	SPC24	1.06005799417	0.408663718891
9991	ROD1	9991	PTBP3	1.0600140791	0.408663718891
51754	TMEM8B	51754	TMEM8B	-1.05982116556	0.408663718891
79937	CNTNAP3	79937	CNTNAP3	1.05974872356	0.408663718891
55854	ZC3H15	55854	ZC3H15	1.05970732996	0.408663718891
153642	ARSK	153642	ARSK	1.05969122518	0.408663718891
26586	CKAP2	26586	CKAP2	1.05962479674	0.408663718891
51252	FAM178B	51252	FAM178B	1.05930263555	0.408747021583
83861	RSPH3	83861	RSPH3	1.05929633674	0.408747021583
114088	TRIM9	114088	TRIM9	1.05846835709	0.409378302112
59272	ACE2	59272	ACE2	-1.05838630819	0.409378302112
5865	RAB3B	5865	RAB3B	1.05820228791	0.409406943143
57122	NUP107	57122	NUP107	1.05799484655	0.409406943143
339983	NAT8L	339983	NAT8L	1.05787926932	0.409406943143
57463	AMIGO1	57463	AMIGO1	-1.05772707006	0.409406943143
150864	FAM117B	150864	FAM117B	-1.05766723578	0.409406943143
26230	TIAM2	26230	TIAM2	1.05752005928	0.409406943143
55055	ZWILCH	55055	ZWILCH	1.05739874536	0.409406943143
23154	NCDN	23154	NCDN	1.0573187351	0.409406943143
9775	EIF4A3	9775	EIF4A3	1.05726091572	0.409406943143
57415	C3orf14	57415	C3orf14	1.05697169614	0.409406943143
11035	RIPK3	11035	RIPK3	-1.05690342342	0.409406943143
8431	NR0B2	8431	NR0B2	-1.05669173682	0.409406943143
5473	PPBP	5473	PPBP	1.05668859156	0.409406943143
113026	PLCD3	113026	PLCD3	1.05668095801	0.409406943143
64285	RHBDF1	64285	RHBDF1	1.05616710869	0.409659325611
100188953	NCRNA00092	100188953	LINC00092	-1.05590164096	0.409659325611
54581	SCAND2	54581	SCAND2P	-1.05588073863	0.409659325611
4013	VWA5A	4013	VWA5A	-1.05577596353	0.409659325611
57158	JPH2	57158	JPH2	1.0556410876	0.409659325611
54552	GNL3L	54552	GNL3L	1.05558284551	0.409659325611
150094	SIK1	150094	SIK1	1.0555751507	0.409659325611
7716	VEZF1	7716	VEZF1	-1.05545908429	0.409659325611
98	ACYP2	98	ACYP2	-1.05475100933	0.410172025324
157310	PEBP4	157310	PEBP4	-1.05456870515	0.410172025324
3672	ITGA1	3672	ITGA1	1.0545375386	0.410172025324
7296	TXNRD1	7296	TXNRD1	1.05428334185	0.410172025324
10385	BTN2A2	10385	BTN2A2	-1.05420417473	0.410172025324
79733	E2F8	79733	E2F8	1.05420159256	0.410172025324
4356	MPP3	4356	MPP3	1.05323591244	0.410953496701
79745	CLIP4	79745	CLIP4	1.05313711035	0.410953496701
51260	CXorf26	51260	PBDC1	1.05298821534	0.410981908249
5775	PTPN4	5775	PTPN4	-1.05258888585	0.411247428662
401262	CRIP3	401262	CRIP3	-1.05229038905	0.411417619086
401588	LOC401588	401588	ZNF674-AS1	-1.05202254393	0.411472852324
222487	GPR97	222487	ADGRG3	1.05181467707	0.411472852324
50649	ARHGEF4	50649	ARHGEF4	1.05166162468	0.411472852324
9780	FAM38A	9780	PIEZO1	1.05164008672	0.411472852324
387804	C11orf90	387804	VSTM5	-1.05157572429	0.411472852324
56912	IFT46	56912	IFT46	-1.05144680519	0.411472852324
7699	ZNF140	7699	ZNF140	-1.05140135688	0.411472852324
5530	PPP3CA	5530	PPP3CA	1.05103191006	0.411710636989
116349	C5orf55	116349	EXOC3-AS1	-1.050720137	0.411832358809
10981	RAB32	10981	RAB32	1.0506156124	0.411832358809
64218	SEMA4A	64218	SEMA4A	-1.05054808536	0.411832358809
26260	FBXO25	26260	FBXO25	-1.05019248412	0.41199739471
56658	TRIM39	56658	TRIM39	-1.05013728115	0.41199739471
57209	ZNF248	57209	ZNF248	-1.04981698728	0.412160477092
940	CD28	940	CD28	-1.04970300601	0.412160477092
132884	EVC2	132884	EVC2	1.04961044608	0.412160477092
24141	C20orf103	24141	LAMP5	1.04920465775	0.412211715246
24146	CLDN15	24146	CLDN15	-1.04899536379	0.412211715246
55512	SMPD3	55512	SMPD3	-1.0489343999	0.412211715246
9235	IL32	9235	IL32	-1.04892063716	0.412211715246
10276	NET1	10276	NET1	1.04891903368	0.412211715246
4489	MT1A	4489	MT1A	1.04878234093	0.412211715246
5136	PDE1A	5136	PDE1A	1.04871028721	0.412211715246
144165	PRICKLE1	144165	PRICKLE1	1.04860194826	0.412211715246
1489	CTF1	1489	CTF1	-1.04849331475	0.412211715246
4673	NAP1L1	4673	NAP1L1	1.04834128761	0.412244045052
57575	PCDH10	57575	PCDH10	1.0481721196	0.412292679972
316	AOX1	316	AOX1	1.04776049133	0.412571619449
23623	RUSC1	23623	RUSC1	1.04733311236	0.412865751329
440423	SUZ12P	440423	SUZ12P1	-1.04704104126	0.413031420083
646023	C22orf45	646023	ADORA2A-AS1	-1.04691243769	0.41304168845
285989	ZNF789	285989	ZNF789	-1.04657218124	0.413222340214
79671	NLRX1	79671	NLRX1	-1.04617722941	0.413222340214
5635	PRPSAP1	5635	PRPSAP1	-1.04613596728	0.413222340214
7374	UNG	7374	UNG	1.0460039621	0.413222340214
1917	EEF1A2	1917	EEF1A2	1.04596394647	0.413222340214
440	ASNS	440	ASNS	1.04592415547	0.413222340214
5982	RFC2	5982	RFC2	1.04585595019	0.413222340214
64943	NT5DC2	64943	NT5DC2	1.04572937148	0.413222340214
50853	VILL	50853	VILL	-1.04555110946	0.413222340214
25941	C18orf10	25941	TPGS2	1.04554621916	0.413222340214
6484	ST3GAL4	6484	ST3GAL4	1.04513898509	0.413413543124
79742	CXorf36	79742	CXorf36	1.04509268333	0.413413543124
9020	MAP3K14	9020	MAP3K14	-1.04499303891	0.413413543124
9633	MTL5	9633	MTL5	1.04475190133	0.413495862746
5822	PWP2	5822	PWP2	1.04461398854	0.413495862746
1012	CDH13	1012	CDH13	1.04455458206	0.413495862746
55191	NADSYN1	55191	NADSYN1	-1.04421067402	0.413559080529
284427	SLC25A41	284427	SLC25A41	-1.04407777689	0.413559080529
54977	SLC25A38	54977	SLC25A38	-1.04404943802	0.413559080529
10206	TRIM13	10206	TRIM13	-1.04396352379	0.413559080529
27077	B9D1	27077	B9D1	-1.04390217611	0.413559080529
3959	LGALS3BP	3959	LGALS3BP	1.04352721596	0.413804694564
8705	B3GALT4	8705	B3GALT4	-1.04336001414	0.413852457963
9353	SLIT2	9353	SLIT2	1.04301809432	0.413864072715
10650	SLMO1	10650	PRELID3A	1.04300734412	0.413864072715
123720	WHAMM	123720	WHAMM	-1.04299678624	0.413864072715
27297	CRCP	27297	CRCP	1.04250047082	0.41422574951
27249	MMADHC	27249	MMADHC	1.04232702446	0.414279668545
116832	RPL39L	116832	RPL39L	1.04147459665	0.414892387874
126069	ZNF491	126069	ZNF491	-1.04139642898	0.414892387874
3052	HCCS	3052	HCCS	1.04133461043	0.414892387874
8492	PRSS12	8492	PRSS12	-1.04090136246	0.415194815466
6857	SYT1	6857	SYT1	1.03983629315	0.416102408534
80774	LIMD2	80774	LIMD2	-1.03970180518	0.416112223199
4239	MFAP4	4239	MFAP4	1.03959262059	0.416112223199
10443	N4BP2L2	10443	N4BP2L2	-1.03905730423	0.416513538294
29902	C12orf24	29902	FAM216A	1.03828733544	0.417140593696
91966	CXorf40A	91966	CXorf40A	-1.03816133579	0.417149617586
201294	UNC13D	201294	UNC13D	1.03781182805	0.417294201998
11122	PTPRT	11122	PTPRT	-1.03777771937	0.417294201998
56949	XAB2	56949	XAB2	-1.03726178473	0.417633993646
11262	SP140	11262	SP140	-1.03719123813	0.417633993646
134265	AFAP1L1	134265	AFAP1L1	1.03666123196	0.418031875801
7918	BAT4	7918	GPANK1	-1.03627929568	0.418108075866
57722	IGDCC4	57722	IGDCC4	1.0362618232	0.418108075866
29903	CCDC106	29903	CCDC106	-1.03619516275	0.418108075866
151903	CCDC12	151903	CCDC12	-1.03603579279	0.418108075866
79680	C22orf29	79680	C22orf29	-1.03600030037	0.418108075866
5549	PRELP	5549	PRELP	1.03582185437	0.418167947093
27235	COQ2	27235	COQ2	-1.03552776109	0.418321088259
119559	SFXN4	119559	SFXN4	-1.03543040699	0.418321088259
55909	BIN3	55909	BIN3	-1.03431588142	0.419163279541
23446	SLC44A1	23446	SLC44A1	1.03423563432	0.419163279541
7157	TP53	7157	TP53	-1.03420852484	0.419163279541
64834	ELOVL1	64834	ELOVL1	1.03334995874	0.41988051457
3364	HUS1	3364	HUS1	1.03277279079	0.420299629348
11021	RAB35	11021	RAB35	1.03268461559	0.420299629348
10401	PIAS3	10401	PIAS3	1.03214779349	0.420654408587
1013	CDH15	1013	CDH15	1.03208624481	0.420654408587
4056	LTC4S	4056	LTC4S	-1.03188806604	0.420734091313
104	ADARB1	104	ADARB1	1.03176947936	0.420736704657
199870	FAM76A	199870	FAM76A	-1.0312701542	0.421108364618
9685	CLINT1	9685	CLINT1	-1.03063266138	0.421502999342
2734	GLG1	2734	GLG1	1.03061387133	0.421502999342
8821	INPP4B	8821	INPP4B	1.03051596362	0.421502999342
5596	MAPK4	5596	MAPK4	1.03028155182	0.421618196729
56133	PCDHB2	56133	PCDHB2	1.03016360013	0.42162037894
167153	PAPD4	167153	PAPD4	-1.02988028054	0.421783164427
54600	UGT1A9	54600	UGT1A9	-1.02961228877	0.421816250994
4222	MEOX1	4222	MEOX1	-1.02959723674	0.421816250994
10280	SIGMAR1	10280	SIGMAR1	1.02931100133	0.421816250994
2842	GPR19	2842	GPR19	1.02930264339	0.421816250994
26048	ZNF500	26048	ZNF500	-1.02926831028	0.421816250994
8507	ENC1	8507	ENC1	1.02914622338	0.421822659861
81789	TIGD6	81789	TIGD6	-1.02891028458	0.421893540179
27065	D4S234E	27065	NSG1	-1.02870147752	0.421893540179
1019	CDK4	1019	CDK4	1.02869663624	0.421893540179
131096	KCNH8	131096	KCNH8	-1.02861160639	0.421893540179
10435	CDC42EP2	10435	CDC42EP2	1.0280455235	0.422176438788
9897	KIAA0196	9897	KIAA0196	1.0280015056	0.422176438788
92822	ZNF276	92822	ZNF276	-1.0279745764	0.422176438788
6775	STAT4	6775	STAT4	-1.02740318396	0.422468189927
6598	SMARCB1	6598	SMARCB1	-1.02736417804	0.422468189927
2030	SLC29A1	2030	SLC29A1	1.02728264299	0.422468189927
5908	RAP1B	5908	RAP1B	1.02711085389	0.422468189927
6051	RNPEP	6051	RNPEP	1.02709864349	0.422468189927
80731	THSD7B	80731	THSD7B	-1.02680114479	0.422632126659
23118	TAB2	23118	TAB2	1.02666272123	0.422632126659
23361	ZNF629	23361	ZNF629	-1.02658496989	0.422632126659
493	ATP2B4	493	ATP2B4	1.02591886571	0.423168772925
55225	RAVER2	55225	RAVER2	-1.0252719532	0.423687406956
157570	ESCO2	157570	ESCO2	1.02502589915	0.423715493814
28231	SLCO4A1	28231	SLCO4A1	1.02497444601	0.423715493814
117584	RFFL	117584	RFFL	-1.02489844036	0.423715493814
7127	TNFAIP2	7127	TNFAIP2	-1.02469865886	0.423715594612
5308	PITX2	5308	PITX2	1.02462023348	0.423715594612
10566	AKAP3	10566	AKAP3	-1.02455388668	0.423715594612
51314	TXNDC3	51314	NME8	-1.02434839001	0.423804134098
10493	VAT1	10493	VAT1	1.02389209779	0.424137581124
283385	MORN3	283385	MORN3	-1.02360621519	0.424304797604
83715	ESPN	83715	ESPN	1.02306955916	0.424717282119
4837	NNMT	4837	NNMT	1.02292781159	0.424743797682
64418	TMEM168	64418	TMEM168	-1.02237031588	0.425137160689
9343	EFTUD2	9343	EFTUD2	1.02219255769	0.425137160689
54108	CHRAC1	54108	CHRAC1	1.02218206626	0.425137160689
200172	SLFNL1	200172	SLFNL1	-1.02178587114	0.425138055611
84418	C5orf32	84418	CYSTM1	-1.02174707439	0.425138055611
1196	CLK2	1196	CLK2	1.02164497762	0.425138055611
55888	ZNF167	55888	ZKSCAN7	-1.02162973438	0.425138055611
3068	HDGF	3068	HDGF	1.02160888358	0.425138055611
164045	HFM1	164045	HFM1	-1.02138339589	0.425151177704
5424	POLD1	5424	POLD1	1.02130314199	0.425151177704
51652	VPS24	51652	CHMP3	1.02115913553	0.425151177704
4322	MMP13	4322	MMP13	1.02113820662	0.425151177704
6472	SHMT2	6472	SHMT2	1.02090777755	0.425197992278
7576	ZNF28	7576	ZNF28	1.02086193207	0.425197992278
672	BRCA1	672	BRCA1	1.02026268126	0.425673165589
284723	SLC25A34	284723	SLC25A34	-1.02003672045	0.425714348131
6252	RTN1	6252	RTN1	-1.01980440912	0.425714348131
23002	DAAM1	23002	DAAM1	1.01978590269	0.425714348131
10659	CELF2	10659	CELF2	-1.01967378716	0.425714348131
84064	HDHD2	84064	HDHD2	-1.01965020227	0.425714348131
51149	C5orf45	51149	C5orf45	-1.01944609528	0.425802681125
9364	RAB28	9364	RAB28	-1.0190028147	0.426125672075
4734	NEDD4	4734	NEDD4	1.0187213762	0.426290048594
6276	S100A5	6276	S100A5	-1.0183065133	0.42651676268
57409	MIF4GD	57409	MIF4GD	-1.01817392866	0.42651676268
94015	TTYH2	94015	TTYH2	1.01804717194	0.42651676268
1520	CTSS	1520	CTSS	-1.01798655295	0.42651676268
80705	TSGA10	80705	TSGA10	-1.0177698196	0.42651676268
84331	FAM195A	84331	FAM195A	-1.01776270536	0.42651676268
284185	C17orf55	284185	LINC00482	1.01762719489	0.42651676268
10911	UTS2	10911	UTS2	-1.01752181138	0.42651676268
3953	LEPR	3953	LEPR	1.01739962497	0.42651676268
3227	HOXC11	3227	HOXC11	1.01735267575	0.42651676268
83706	FERMT3	83706	FERMT3	-1.01674099366	0.427006190263
51433	ANAPC5	51433	ANAPC5	-1.01654786256	0.427052487532
100128782	C9orf130	100128782	LINC00476	-1.01646676725	0.427052487532
55565	ZNF821	55565	ZNF821	-1.01612104741	0.427093821079
123099	DEGS2	123099	DEGS2	-1.01606879795	0.427093821079
83596	BCL2L12	83596	BCL2L12	1.01598052786	0.427093821079
1852	DUSP9	1852	DUSP9	1.01592891911	0.427093821079
1352	COX10	1352	COX10	-1.01579578887	0.427093821079
7292	TNFSF4	7292	TNFSF4	1.01566076762	0.427093821079
115950	ZNF653	115950	ZNF653	-1.01556008861	0.427093821079
84941	HSH2D	84941	HSH2D	-1.01551735503	0.427093821079
132	ADK	132	ADK	1.01535832822	0.427138802635
57608	KIAA1462	57608	KIAA1462	1.01462061926	0.427730313034
27109	ATP5S	27109	ATP5S	-1.01453083459	0.427730313034
92196	DAPL1	92196	DAPL1	-1.01423842942	0.427906845326
170689	ADAMTS15	170689	ADAMTS15	1.01409264714	0.427938977961
132203	SNTN	132203	SNTN	-1.01382267554	0.42804891332
57486	NLN	57486	NLN	1.01375483945	0.42804891332
733	C8G	733	C8G	-1.01279927419	0.428877597391
10956	OS9	10956	OS9	1.01262913672	0.428877597391
347734	SLC35B2	347734	SLC35B2	1.01254206417	0.428877597391
94122	SYTL5	94122	SYTL5	1.0124627224	0.428877597391
658	BMPR1B	658	BMPR1B	1.01207096847	0.429152997278
55007	FAM118A	55007	FAM118A	-1.01187675628	0.429233319007
84975	MFSD5	84975	MFSD5	1.01105369479	0.429935772288
4035	LRP1	4035	LRP1	1.01057842309	0.430246432512
